text,created_at,id_str,retweet_count,favorite_count,in_reply_to_screen_name,geo,source,language,followers_count,id,name_at_tweet_time,screen_name,user_location,user_created_at,search_term_group,search_term
A HBO Max Brasil tem potencia pra ser a maior das página com maior relevância nas redes sociais do streaming igual… https://t.co/3bNmhAFmfU,2021-10-16 22:42:05,1449505955771736071,0,13,,,Twitter for Android,pt,8259,4442289435,Léo,leorrow,"São Paulo, Brasil",Thu Dec 10 23:16:08 +0000 2015,hbomax,hbo max
"Essa treta da HBO Max com o Portal kkkkkkkkk não é de hoje que esse streaming é uma bagunça,não conhecem o próprio… https://t.co/AGOpdcBlIc",2021-10-16 22:35:05,1449504194625429505,1,47,,,Twitter for Android,pt,8259,4442289435,Léo,leorrow,"São Paulo, Brasil",Thu Dec 10 23:16:08 +0000 2015,hbomax,hbo max
"Mesmo depois ter entrado pra hbo max parece que Young Justice perdeu ainda mais budget pra nova temporada, a animaç… https://t.co/1ZHlGAYMkt",2021-10-16 22:26:08,1449501943764824067,0,0,,,Twitter Web App,pt,16,1275138112742662144,Guilherme Cabral,gui_cabralll,São Paulo,Mon Jun 22 18:46:40 +0000 2020,hbomax,hbo max
"@thaiswhoo Vejaa, ele tá no hbo max agr, e no torrent como sempre kkkkkkkkkk",2021-10-16 22:23:46,1449501348064595973,0,1,thaiswhoo,,Twitter for Android,pt,157,1626433650,gabriel,Gabri_el2,São Paulo,Sat Jul 27 22:39:00 +0000 2013,hbomax,hbo max
'Super-Choque': Filme é CONFIRMADO e será lançado na HBO Max; Confira o anúncio! - https://t.co/9CYCALlnZy https://t.co/xt0A5jUXBI,2021-10-16 22:17:43,1449499823829393408,8,73,,,cinepop,pt,55870,14500217,CinePOP,cinepop,São Paulo,Wed Apr 23 20:21:53 +0000 2008,hbomax,hbo max
"@shivaeguido Aqui é a HBO Max q trava na sala o tempo todo, mas no quarto funciona",2021-10-16 22:17:04,1449499661895622660,0,1,shivaeguido,,Twitter for iPhone,pt,3152,26670607,Mariana Lau-de-au-ser (s com som de z),mlaudeauser,"São Paulo, Brasil",Thu Mar 26 02:47:36 +0000 2009,hbomax,hbo max
@peagapinheiro to esperando pra ver se a terceira chega à hbo max logooo. tenho fé nessa série… 🥲,2021-10-16 22:12:11,1449498433446940679,0,0,peagapinheiro,,Twitter for iPhone,pt,257,1237511323723927552,isabela,isaguiduci,"Sao Paulo, Brazil",Tue Mar 10 22:51:12 +0000 2020,hbomax,hbo max
'Pennyworth': 3ª temporada é CONFIRMADA e chegará à HBO Max em 2022; Veja o anúncio! - https://t.co/tDckawjAha https://t.co/0hEVE8839b,2021-10-16 22:09:30,1449497757044166656,1,9,,,cinepop,pt,55870,14500217,CinePOP,cinepop,São Paulo,Wed Apr 23 20:21:53 +0000 2008,hbomax,hbo max
HBO Max tá valendo muito a pena https://t.co/CAh6CFsuyE,2021-10-16 21:27:03,1449487075628224520,0,0,,,Twitter Web App,pt,373,1327770420,VHS,rrobasevero,"São Paulo,Brasil",Thu Apr 04 20:49:54 +0000 2013,hbomax,hbo max
"Espero que o #DCFanDome continue pós pandemia. É sensacional o que eles fazem, ainda mais agora com HBO MAX. 👏🏻",2021-10-16 21:20:43,1449485481629130754,0,0,,,Twitter for iPhone,pt,729,166761757,Falzer,PhilipFalzer,São Paulo - Brasil,Wed Jul 14 23:15:49 +0000 2010,hbomax,hbo max
"DC Fandome teve MUITA MUITA coisa boa mas eu vou puxar aqui os pontos ruins q eu lembro:

- Pouco conteúdo novo das… https://t.co/5Qnntw1eNn",2021-10-16 21:09:15,1449482593699831811,4,76,,,Twitter for Android,pt,8259,4442289435,Léo,leorrow,"São Paulo, Brasil",Thu Dec 10 23:16:08 +0000 2015,hbomax,hbo max
Pennyworth | Série é renovada para a 3ª temporada e agora é da HBO Max! https://t.co/uqaou1oATO,2021-10-16 20:57:28,1449479629639667715,0,4,,,WordPress.com,pt,19330,894401356689231877,Terraverso,terraverso,"São Paulo, Brasil",Mon Aug 07 03:34:35 +0000 2017,hbomax,hbo max
"@danidmds Baixei no torrent mas deve chegar mês que vem no HBO max, tem um vídeo do pipoca e nanquim que eles falam… https://t.co/5rHqgBjoib",2021-10-16 20:46:01,1449476747347513346,0,1,danidmds,,Twitter for Android,pt,89,116956845,Flavio Carvalho,LampiaoPh,"Sao Paulo, Brazil",Wed Feb 24 02:59:53 +0000 2010,hbomax,hbo max
"A terceira temporada de #Pennyworth será lançada exclusivamente na HBO Max em 2022.

#DCFanDome https://t.co/2iAyHiFFDn",2021-10-16 20:24:12,1449471259193004039,1,0,,,Twitter for Android,pt,2890,2752380106,QN,4onerd,"Sao Paulo, Brazil",Wed Aug 27 08:02:01 +0000 2014,hbomax,hbo max
🚨 A S3 de ‘PENNYWORTH’ chega exclusivamente no HBO Max em 2022. #DCFanDome https://t.co/7nvNoZaLwg,2021-10-16 20:23:05,1449470977759453185,1,28,,,Twitter for Android,pt,17972,1387180389219946497,Batatinha Geek,BatatinhaGeek,São Paulo,Tue Apr 27 23:03:00 +0000 2021,hbomax,hbo max
"A 3ªTemporada de 'PENNYWORTH' será lançada exclusivamente na HBO Max do EUA, em 2022 (antes a série era do streamin… https://t.co/RI0FITdDat",2021-10-16 20:22:41,1449470876869709838,1,30,,,Twitter for iPhone,pt,2176,1045388879552024577,Matheus Amaral,cinestera,"São Paulo, Brasil",Thu Sep 27 19:05:06 +0000 2018,hbomax,hbo max
A série do Alfred #Pennyworth renovada para 3ª temporada e agora no HBO Max #DCFanDome https://t.co/3HpTkGoKv9,2021-10-16 20:22:37,1449470859945684999,0,7,,,Twitter Web App,pt,6991,1146281898232164354,Portal das Guria,portaldasguria,"São Paulo, Brasil",Wed Jul 03 04:57:56 +0000 2019,hbomax,hbo max
"Terceira temporada de #Pennyworth em destaque agora no #DCFanDome 

E agora a série é exclusiva do HBO Max! https://t.co/naC8e0zk3f",2021-10-16 20:22:11,1449470750835019777,0,11,,,Twitter for iPhone,pt,19330,894401356689231877,Terraverso,terraverso,"São Paulo, Brasil",Mon Aug 07 03:34:35 +0000 2017,hbomax,hbo max
"Eu temi real que a palhaça que Warner/HBO Max/Film twitter fez com WW84 fosse causar a saída da Patty Jenkins, eu t… https://t.co/fmUSgPNrXr",2021-10-16 20:14:14,1449468748725899267,0,0,LexGrey,,Twitter Web App,pt,673,31509082,Wonder-Boy,LexGrey,"São Paulo, Brasil",Wed Apr 15 20:25:50 +0000 2009,hbomax,hbo max
@DCTVBR a hbo max PRECISA renovar a série com esse homem,2021-10-16 20:11:56,1449468170885111808,0,1,DCTVBR,,Twitter for Android,pt,571,1223738550325256192,gleyson,cyrusuho,São Paulo,Sat Feb 01 22:43:13 +0000 2020,hbomax,hbo max
minha vida seria mais feliz se eu pudesse colocar hbo max na minha tv,2021-10-16 20:06:51,1449466891370745867,0,0,,,Twitter for iPhone,pt,729,3294629009,ًtio proletariado,crsnightcrawler,São Paulo ,Sat May 23 00:04:37 +0000 2015,hbomax,hbo max
"Ava Duvernay está envolvida em duas produções para a DC: 'DMZ', protagonizada por Rosario Dawson para a HBO Max. Na… https://t.co/mkyL8VJ6Cr",2021-10-16 20:06:22,1449466771778453512,1,153,,,TweetDeck,pt,419041,48109216,Carol Moreira,carolmoreira3,"São Paulo, Brasil",Wed Jun 17 20:46:40 +0000 2009,hbomax,hbo max
Os 2 primeiros episódios de #YoungJustice vão estar disponíveis em breve na HBO Max Brasil. #DCFanDome https://t.co/g71pNRlzRI,2021-10-16 20:03:24,1449466021916651526,3,59,,,Twitter for Android,pt,17972,1387180389219946497,Batatinha Geek,BatatinhaGeek,São Paulo,Tue Apr 27 23:03:00 +0000 2021,hbomax,hbo max
"A primeira imagem oficial de #DMZ 

Série nova que vai para o HBO Max
#DCFanDome https://t.co/JpyHVkFP33",2021-10-16 20:02:33,1449465810364338179,1,7,,,Twitter Web App,pt,6991,1146281898232164354,Portal das Guria,portaldasguria,"São Paulo, Brasil",Wed Jul 03 04:57:56 +0000 2019,hbomax,hbo max
"Lado bom: Tivemos trailer da Season 4 de Justiça Jovem e já está disponível no HBO Max (pelo menos lá fora)

Lado r… https://t.co/6iSL6cQ1YN",2021-10-16 19:58:11,1449464711972536325,0,0,,,Twitter Web App,pt,52,526754273,Raphael M.Ricci,TheDrago650,"São Paulo, Brasil",Fri Mar 16 20:13:55 +0000 2012,hbomax,hbo max
Saiu a primeira arte conceitual de #Batgirl que será estrelado por Leslie Grace. Foi confirmado também que a person… https://t.co/HEG6BowTQn,2021-10-16 19:46:13,1449461698272894981,0,3,,,Twitter for Android,pt,731,2581185882,Pipoca na Madrugada| por Camila Savioli,pipocamadrugada,São Paulo ,Sat Jun 21 23:37:20 +0000 2014,hbomax,hbo max
'Batgirl': Filme do HBO Max ganha sua primeira imagem conceitual - https://t.co/SBCXCzfIbm https://t.co/NGlqGd4iGW,2021-10-16 19:45:36,1449461542551015428,3,18,,,cinepop,pt,55870,14500217,CinePOP,cinepop,São Paulo,Wed Apr 23 20:21:53 +0000 2008,hbomax,hbo max
#DCFanDome | #DCTitans foi oficialmente renovada para sua 4ª temporada no strraming do HBO Max https://t.co/rc0dsDqgGl,2021-10-16 19:42:51,1449460851254104064,0,4,,,Twitter for Android,pt,3830,4442492673,Nerd Site,nerd_site,"São Paulo, Brasil",Thu Dec 10 23:43:05 +0000 2015,hbomax,hbo max
QUEENS 👑 Harley Quinn e Poison Ivy na S3 da animação que chega em 2022 no HBO Max. #DCFanDome https://t.co/R0JlzygcPW,2021-10-16 19:41:52,1449460603265880064,5,87,,,Twitter for Android,pt,17972,1387180389219946497,Batatinha Geek,BatatinhaGeek,São Paulo,Tue Apr 27 23:03:00 +0000 2021,hbomax,hbo max
@HBOMax renova #Titãs para a sua quarta temporada&gt; https://t.co/2mRwPeLCaZ https://t.co/0FllfajdSm,2021-10-16 19:41:18,1449460461997592579,0,1,hbomax,,Twitter Web App,pt,3916,3299701031,Torre de Vigilância,TorreVigilancia,"São Paulo, Brasil",Tue May 26 20:11:00 +0000 2015,hbomax,hbo max
